Temperature,Wind Speed,Precip,Condition,DateTime
66,7.0,0.0,Fair,2022-07-13 21:53:00
65,7.0,0.0,Fair,2022-07-13 22:53:00
64,5.0,0.0,Fair,2022-07-13 23:53:00
67,6.0,0.0,Fair,2022-07-14 00:53:00
71,8.0,0.0,Fair,2022-07-14 01:53:00
73,6.0,0.0,Fair,2022-07-14 02:53:00
74,6.0,0.0,Fair,2022-07-14 03:53:00
77,7.0,0.0,Partly Cloudy,2022-07-14 04:53:00
79,8.0,0.0,Partly Cloudy,2022-07-14 05:53:00
81,7.0,0.0,Partly Cloudy,2022-07-14 06:53:00
81,5.0,0.0,Partly Cloudy,2022-07-14 07:53:00
81,3.0,0.0,Partly Cloudy,2022-07-14 08:53:00
81,7.0,0.0,Partly Cloudy,2022-07-14 09:53:00
81,6.0,0.0,Fair,2022-07-14 10:53:00
80,9.0,0.0,Fair,2022-07-14 11:53:00
77,10.0,0.0,Fair,2022-07-14 12:53:00
75,9.0,0.0,Fair,2022-07-14 13:53:00
73,7.0,0.0,Fair,2022-07-14 14:53:00
72,6.0,0.0,Fair,2022-07-14 15:53:00
71,7.0,0.0,Fair,2022-07-14 16:53:00
71,6.0,0.0,Fair,2022-07-14 17:53:00
71,6.0,0.0,Fair,2022-07-14 18:53:00
70,5.0,0.0,Partly Cloudy,2022-07-14 19:53:00
71,3.0,0.0,Mostly Cloudy,2022-07-14 20:53:00
71,0.0,0.0,Mostly Cloudy,2022-07-14 21:53:00
71,7.0,0.0,Mostly Cloudy,2022-07-14 22:53:00
72,5.0,0.0,Mostly Cloudy,2022-07-14 23:53:00
73,3.0,0.0,Cloudy,2022-07-15 00:53:00
72,8.0,0.0,Light Rain,2022-07-15 01:53:00
75,6.0,0.0,Cloudy,2022-07-15 08:53:00
75,5.0,0.0,Cloudy,2022-07-15 09:24:00
74,9.0,0.0,Light Rain,2022-07-15 09:53:00
73,8.0,0.0,Light Rain,2022-07-15 13:53:00
73,3.0,0.0,Light Rain,2022-07-15 14:53:00
73,7.0,0.0,Light Rain,2022-07-15 15:53:00
73,6.0,0.0,Cloudy,2022-07-15 16:53:00
73,5.0,0.0,Light Rain,2022-07-15 17:53:00
73,6.0,0.0,Cloudy,2022-07-15 18:53:00
73,7.0,0.0,Cloudy,2022-07-15 19:53:00
73,9.0,0.0,Light Rain,2022-07-15 20:53:00
73,9.0,0.0,Cloudy,2022-07-15 21:43:00
73,9.0,0.0,Cloudy,2022-07-15 21:53:00
73,9.0,0.0,Cloudy,2022-07-15 22:25:00
73,10.0,0.0,Cloudy,2022-07-15 22:50:00
73,12.0,0.0,Cloudy,2022-07-15 22:53:00
73,13.0,0.0,Cloudy,2022-07-15 23:10:00
72,13.0,0.0,Haze,2022-07-15 23:53:00
71,13.0,0.0,Cloudy,2022-07-16 00:53:00
71,13.0,0.0,Cloudy,2022-07-16 01:53:00
73,14.0,0.0,Cloudy,2022-07-16 02:53:00
73,13.0,0.0,Mostly Cloudy,2022-07-16 03:21:00
75,13.0,0.0,Mostly Cloudy,2022-07-16 03:53:00
75,12.0,0.0,Cloudy,2022-07-16 04:53:00
76,9.0,0.0,Mostly Cloudy,2022-07-16 05:53:00
76,9.0,0.0,Mostly Cloudy,2022-07-16 06:53:00
77,14.0,0.0,Mostly Cloudy,2022-07-16 07:53:00
77,14.0,0.0,Mostly Cloudy,2022-07-16 08:53:00
78,13.0,0.0,Mostly Cloudy,2022-07-16 09:53:00
76,14.0,0.0,Mostly Cloudy,2022-07-16 10:53:00
74,10.0,0.0,Cloudy,2022-07-16 11:53:00
74,13.0,0.0,Cloudy,2022-07-16 12:53:00
73,9.0,0.0,Cloudy,2022-07-16 13:53:00
72,9.0,0.0,Cloudy,2022-07-16 14:53:00
72,9.0,0.0,Cloudy,2022-07-16 15:53:00
73,6.0,0.0,Cloudy,2022-07-16 16:53:00
72,8.0,0.0,Cloudy,2022-07-16 17:53:00
73,7.0,0.0,Cloudy,2022-07-16 18:53:00
73,8.0,0.0,Cloudy,2022-07-16 19:53:00
73,12.0,0.0,Cloudy,2022-07-16 23:30:00
73,9.0,0.0,Light Rain,2022-07-16 23:53:00
74,0.0,0.0,Mostly Cloudy,2022-07-17 00:30:00
74,5.0,0.0,Mostly Cloudy,2022-07-17 00:53:00
75,5.0,0.0,Mostly Cloudy,2022-07-17 01:53:00
77,0.0,0.0,Mostly Cloudy,2022-07-17 02:53:00
77,5.0,0.0,Cloudy,2022-07-17 03:53:00
77,6.0,0.0,Cloudy,2022-07-17 04:26:00
77,8.0,0.0,Cloudy,2022-07-17 04:53:00
76,5.0,0.0,Cloudy,2022-07-17 05:53:00
76,8.0,0.0,Cloudy,2022-07-17 06:53:00
75,10.0,0.0,Haze,2022-07-17 07:53:00
74,9.0,0.0,Cloudy,2022-07-17 08:42:00
75,8.0,0.0,Cloudy,2022-07-17 08:53:00
75,9.0,0.0,Cloudy,2022-07-17 09:53:00
75,10.0,0.0,Cloudy,2022-07-17 10:10:00
76,8.0,0.0,Cloudy,2022-07-17 10:53:00
77,12.0,0.0,Cloudy,2022-07-17 11:53:00
76,13.0,0.0,Cloudy,2022-07-17 12:24:00
76,12.0,0.0,Mostly Cloudy,2022-07-17 12:53:00
76,14.0,0.0,Cloudy,2022-07-17 13:17:00
75,13.0,0.0,Mostly Cloudy,2022-07-17 13:53:00
75,7.0,0.0,Mostly Cloudy,2022-07-17 14:53:00
75,7.0,0.0,Cloudy,2022-07-17 15:53:00
74,6.0,0.0,Cloudy,2022-07-17 16:53:00
74,5.0,0.0,Mostly Cloudy,2022-07-17 17:53:00
73,5.0,0.0,Mostly Cloudy,2022-07-17 18:53:00
71,5.0,0.0,Mostly Cloudy,2022-07-17 19:53:00
73,3.0,0.0,Mostly Cloudy,2022-07-17 20:53:00
72,6.0,0.0,Mostly Cloudy,2022-07-17 21:53:00
72,5.0,0.0,Cloudy,2022-07-17 22:53:00
73,3.0,0.0,Mostly Cloudy,2022-07-17 23:53:00
73,8.0,0.0,Fair,2022-07-18 00:53:00
76,7.0,0.0,Fair,2022-07-18 01:53:00
79,10.0,0.0,Fair,2022-07-18 02:53:00
82,9.0,0.0,Fair,2022-07-18 03:53:00
84,6.0,0.0,Fair,2022-07-18 04:53:00
88,8.0,0.0,Fair,2022-07-18 05:53:00
87,6.0,0.0,Fair,2022-07-18 06:53:00
88,0.0,0.0,Fair,2022-07-18 07:53:00
89,8.0,0.0,Fair,2022-07-18 08:53:00
90,5.0,0.0,Fair,2022-07-18 09:53:00
88,9.0,0.0,Fair,2022-07-18 10:53:00
88,7.0,0.0,Fair,2022-07-18 11:53:00
89,3.0,0.0,Fair,2022-07-18 12:53:00
87,9.0,0.0,Partly Cloudy,2022-07-18 13:53:00
85,6.0,0.0,Partly Cloudy,2022-07-18 14:53:00
82,8.0,0.0,Fair,2022-07-18 15:53:00
80,9.0,0.0,Fair,2022-07-18 16:53:00
79,6.0,0.0,Fair,2022-07-18 17:53:00
78,3.0,0.0,Fair,2022-07-18 18:53:00
77,6.0,0.0,Fair,2022-07-18 19:53:00
76,7.0,0.0,Fair,2022-07-18 20:53:00
75,7.0,0.0,Fair,2022-07-18 21:53:00
75,5.0,0.0,Fair,2022-07-18 22:53:00
74,5.0,0.0,Fair,2022-07-18 23:53:00
75,6.0,0.0,Fair,2022-07-19 00:53:00
78,10.0,0.0,Fair,2022-07-19 01:53:00
82,13.0,0.0,Fair,2022-07-19 02:53:00
84,12.0,0.0,Fair,2022-07-19 03:53:00
86,9.0,0.0,Fair,2022-07-19 04:53:00
87,13.0,0.0,Partly Cloudy,2022-07-19 05:53:00
89,12.0,0.0,Mostly Cloudy,2022-07-19 06:53:00
88,12.0,0.0,Mostly Cloudy,2022-07-19 07:53:00
89,12.0,0.0,Mostly Cloudy,2022-07-19 08:53:00
91,17.0,0.0,Mostly Cloudy,2022-07-19 09:53:00
89,21.0,0.0,Mostly Cloudy / Windy,2022-07-19 10:53:00
89,17.0,0.0,Mostly Cloudy,2022-07-19 11:53:00
87,18.0,0.0,Mostly Cloudy,2022-07-19 12:53:00
86,17.0,0.0,Partly Cloudy,2022-07-19 13:53:00
85,15.0,0.0,Partly Cloudy,2022-07-19 14:53:00
84,13.0,0.0,Partly Cloudy,2022-07-19 15:53:00
83,15.0,0.0,Partly Cloudy,2022-07-19 16:53:00
82,15.0,0.0,Mostly Cloudy,2022-07-19 17:53:00
81,12.0,0.0,Mostly Cloudy,2022-07-19 18:53:00
80,12.0,0.0,Mostly Cloudy,2022-07-19 19:53:00
80,13.0,0.0,Mostly Cloudy,2022-07-19 20:53:00
80,13.0,0.0,Mostly Cloudy,2022-07-19 21:53:00
79,9.0,0.0,Mostly Cloudy,2022-07-19 22:53:00
79,9.0,0.0,Partly Cloudy,2022-07-19 23:53:00
79,14.0,0.0,Fair,2022-07-20 00:53:00
81,14.0,0.0,Fair,2022-07-20 01:53:00
84,15.0,0.0,Fair,2022-07-20 02:53:00
86,20.0,0.0,Fair,2022-07-20 03:53:00
88,16.0,0.0,Fair,2022-07-20 04:53:00
88,16.0,0.0,Fair,2022-07-20 05:53:00
88,18.0,0.0,Fair,2022-07-20 06:53:00
88,24.0,0.0,Mostly Cloudy / Windy,2022-07-20 07:53:00
87,23.0,0.0,Mostly Cloudy / Windy,2022-07-20 08:53:00
87,24.0,0.0,Mostly Cloudy / Windy,2022-07-20 09:53:00
86,17.0,0.0,Mostly Cloudy,2022-07-20 10:53:00
86,18.0,0.0,Mostly Cloudy,2022-07-20 11:53:00
86,17.0,0.0,Partly Cloudy,2022-07-20 12:53:00
84,13.0,0.0,Fair,2022-07-20 13:53:00
83,10.0,0.0,Fair,2022-07-20 14:53:00
83,14.0,0.0,Fair,2022-07-20 15:53:00
82,10.0,0.0,Fair,2022-07-20 16:53:00
81,9.0,0.0,Fair,2022-07-20 17:53:00
79,10.0,0.0,Fair,2022-07-20 18:53:00
77,8.0,0.0,Fair,2022-07-20 19:53:00
76,8.0,0.0,Fair,2022-07-20 20:53:00
74,7.0,0.0,Fair,2022-07-20 21:53:00
73,6.0,0.0,Fair,2022-07-20 22:53:00
72,8.0,0.0,Fair,2022-07-20 23:53:00
74,10.0,0.0,Fair,2022-07-21 00:53:00
77,10.0,0.0,Fair,2022-07-21 01:53:00
82,9.0,0.0,Fair,2022-07-21 02:53:00
85,7.0,0.0,Fair,2022-07-21 03:53:00
88,12.0,0.0,Fair,2022-07-21 04:53:00
89,12.0,0.0,Fair,2022-07-21 05:53:00
91,15.0,0.0,Fair,2022-07-21 06:53:00
93,18.0,0.0,Fair,2022-07-21 07:53:00
93,16.0,0.0,Fair,2022-07-21 08:53:00
94,20.0,0.0,Fair,2022-07-21 09:53:00
93,22.0,0.0,Mostly Cloudy / Windy,2022-07-21 10:53:00
90,17.0,0.0,Mostly Cloudy,2022-07-21 11:53:00
90,21.0,0.0,Mostly Cloudy / Windy,2022-07-21 12:53:00
88,14.0,0.0,Partly Cloudy,2022-07-21 13:53:00
87,12.0,0.0,Partly Cloudy,2022-07-21 14:53:00
85,9.0,0.0,Fair,2022-07-21 15:53:00
83,9.0,0.0,Fair,2022-07-21 16:53:00
82,9.0,0.0,Fair,2022-07-21 17:53:00
80,7.0,0.0,Fair,2022-07-21 18:53:00
78,6.0,0.0,Fair,2022-07-21 19:53:00
77,7.0,0.0,Fair,2022-07-21 20:53:00
75,7.0,0.0,Fair,2022-07-21 21:53:00
73,5.0,0.0,Partly Cloudy,2022-07-21 22:53:00
71,3.0,0.0,Partly Cloudy,2022-07-21 23:53:00
74,8.0,0.0,Mostly Cloudy,2022-07-22 00:53:00
77,8.0,0.0,Partly Cloudy,2022-07-22 01:53:00
80,3.0,0.0,Mostly Cloudy,2022-07-22 02:53:00
83,3.0,0.0,Mostly Cloudy,2022-07-22 03:53:00
86,0.0,0.0,Fair,2022-07-22 04:53:00
88,0.0,0.0,Partly Cloudy,2022-07-22 05:53:00
88,6.0,0.0,Fair,2022-07-22 06:53:00
90,6.0,0.0,Mostly Cloudy,2022-07-22 07:53:00
91,6.0,0.0,Mostly Cloudy,2022-07-22 08:53:00
92,14.0,0.0,Partly Cloudy,2022-07-22 09:53:00
90,13.0,0.0,Partly Cloudy,2022-07-22 10:53:00
90,16.0,0.0,Partly Cloudy,2022-07-22 11:53:00
88,9.0,0.0,Partly Cloudy,2022-07-22 12:53:00
86,10.0,0.0,Mostly Cloudy,2022-07-22 13:53:00
86,10.0,0.0,Light Rain with Thunder,2022-07-22 14:00:00
85,7.0,0.0,Mostly Cloudy,2022-07-22 14:20:00
85,6.0,0.0,Mostly Cloudy,2022-07-22 14:53:00
84,8.0,0.0,Mostly Cloudy,2022-07-22 15:53:00
83,7.0,0.0,Partly Cloudy,2022-07-22 16:53:00
83,8.0,0.0,Thunder,2022-07-22 17:17:00
83,6.0,0.0,Partly Cloudy,2022-07-22 17:38:00
81,5.0,0.0,Partly Cloudy,2022-07-22 17:53:00
82,15.0,0.0,Mostly Cloudy,2022-07-22 18:53:00
81,9.0,0.0,Mostly Cloudy,2022-07-22 19:53:00
81,8.0,0.0,Mostly Cloudy,2022-07-22 20:53:00
81,10.0,0.0,Thunder,2022-07-22 21:19:00
80,7.0,0.0,Cloudy,2022-07-22 21:53:00
77,22.0,0.0,Cloudy / Windy,2022-07-22 22:34:00
76,24.0,0.0,Cloudy / Windy,2022-07-22 22:53:00
74,17.0,0.0,Cloudy,2022-07-22 23:16:00
73,18.0,0.0,Thunder,2022-07-22 23:24:00
71,8.0,0.0,Mostly Cloudy,2022-07-23 01:53:00
76,13.0,0.0,Mostly Cloudy,2022-07-23 02:53:00
77,14.0,0.0,Mostly Cloudy,2022-07-23 03:53:00
75,13.0,0.0,Mostly Cloudy,2022-07-23 05:17:00
78,13.0,0.0,Mostly Cloudy,2022-07-23 05:53:00
78,12.0,0.0,Mostly Cloudy,2022-07-23 07:53:00
84,16.0,0.0,Partly Cloudy,2022-07-23 08:53:00
87,20.0,0.0,Partly Cloudy,2022-07-23 09:53:00
88,21.0,0.0,Mostly Cloudy / Windy,2022-07-23 10:53:00
83,15.0,0.0,Mostly Cloudy,2022-07-23 11:53:00
83,14.0,0.0,Cloudy,2022-07-23 12:53:00
83,14.0,0.0,Mostly Cloudy,2022-07-23 13:53:00
82,12.0,0.0,Mostly Cloudy,2022-07-23 14:53:00
81,12.0,0.0,Mostly Cloudy,2022-07-23 15:53:00
80,7.0,0.0,Mostly Cloudy,2022-07-23 16:53:00
80,8.0,0.0,Mostly Cloudy,2022-07-23 17:53:00
82,9.0,0.0,Mostly Cloudy,2022-07-23 18:53:00
82,12.0,0.0,Cloudy,2022-07-23 19:53:00
82,12.0,0.0,Cloudy,2022-07-23 20:53:00
82,12.0,0.0,Cloudy,2022-07-23 21:53:00
81,7.0,0.0,Light Rain,2022-07-23 22:53:00
81,5.0,0.0,Light Rain with Thunder,2022-07-23 23:22:00
77,14.0,0.0,Cloudy,2022-07-24 03:53:00
78,16.0,0.0,Cloudy,2022-07-24 04:53:00
81,17.0,0.0,Mostly Cloudy,2022-07-24 05:53:00
84,20.0,0.0,Mostly Cloudy,2022-07-24 06:53:00
83,16.0,0.0,Mostly Cloudy,2022-07-24 07:28:00
83,14.0,0.0,Cloudy,2022-07-24 07:53:00
84,10.0,0.0,Mostly Cloudy,2022-07-24 08:30:00
84,12.0,0.0,Mostly Cloudy,2022-07-24 08:53:00
86,12.0,0.0,Mostly Cloudy,2022-07-24 09:09:00
86,7.0,0.0,Mostly Cloudy,2022-07-24 09:53:00
87,14.0,0.0,Mostly Cloudy,2022-07-24 10:53:00
87,16.0,0.0,Mostly Cloudy,2022-07-24 11:53:00
86,13.0,0.0,Partly Cloudy,2022-07-24 12:53:00
84,15.0,0.0,Partly Cloudy,2022-07-24 13:53:00
81,10.0,0.0,Fair,2022-07-24 14:53:00
79,7.0,0.0,Partly Cloudy,2022-07-24 15:53:00
78,8.0,0.0,Partly Cloudy,2022-07-24 16:53:00
76,6.0,0.0,Partly Cloudy,2022-07-24 17:53:00
75,7.0,0.0,Fair,2022-07-24 18:53:00
73,6.0,0.0,Partly Cloudy,2022-07-24 19:53:00
72,5.0,0.0,Fair,2022-07-24 20:53:00
70,3.0,0.0,Fair,2022-07-24 21:53:00
70,6.0,0.0,Fair,2022-07-24 22:53:00
70,6.0,0.0,Partly Cloudy,2022-07-24 23:53:00
71,3.0,0.0,Partly Cloudy,2022-07-25 00:53:00
75,5.0,0.0,Partly Cloudy,2022-07-25 01:53:00
76,6.0,0.0,Partly Cloudy,2022-07-25 02:53:00
78,7.0,0.0,Mostly Cloudy,2022-07-25 03:53:00
77,5.0,0.0,Mostly Cloudy,2022-07-25 04:53:00
76,13.0,0.0,Mostly Cloudy,2022-07-25 05:53:00
76,12.0,0.0,Mostly Cloudy,2022-07-25 06:53:00
75,13.0,0.0,Mostly Cloudy,2022-07-25 07:53:00
75,10.0,0.0,Mostly Cloudy,2022-07-25 08:53:00
77,9.0,0.0,Mostly Cloudy,2022-07-25 09:53:00
76,8.0,0.0,Mostly Cloudy,2022-07-25 10:53:00
75,10.0,0.0,Mostly Cloudy,2022-07-25 11:53:00
74,7.0,0.0,Mostly Cloudy,2022-07-25 12:53:00
73,7.0,0.0,Mostly Cloudy,2022-07-25 13:53:00
72,8.0,0.0,Mostly Cloudy,2022-07-25 14:53:00
72,6.0,0.0,Mostly Cloudy,2022-07-25 15:53:00
72,5.0,0.0,Partly Cloudy,2022-07-25 16:53:00
70,6.0,0.0,Partly Cloudy,2022-07-25 17:53:00
70,6.0,0.0,Partly Cloudy,2022-07-25 18:53:00
70,3.0,0.0,Mostly Cloudy,2022-07-25 19:53:00
69,3.0,0.0,Partly Cloudy,2022-07-25 20:53:00
69,0.0,0.0,Mostly Cloudy,2022-07-25 21:53:00
69,0.0,0.0,Mostly Cloudy,2022-07-25 22:53:00
69,5.0,0.0,Partly Cloudy,2022-07-25 23:53:00
70,7.0,0.0,Partly Cloudy,2022-07-26 00:53:00
72,5.0,0.0,Partly Cloudy,2022-07-26 01:53:00
75,8.0,0.0,Partly Cloudy,2022-07-26 02:53:00
77,5.0,0.0,Partly Cloudy,2022-07-26 03:53:00
79,6.0,0.0,Mostly Cloudy,2022-07-26 04:53:00
80,0.0,0.0,Mostly Cloudy,2022-07-26 05:53:00
81,3.0,0.0,Mostly Cloudy,2022-07-26 06:53:00
82,9.0,0.0,Mostly Cloudy,2022-07-26 07:53:00
80,7.0,0.0,Mostly Cloudy,2022-07-26 08:53:00
81,9.0,0.0,Mostly Cloudy,2022-07-26 09:53:00
80,12.0,0.0,Mostly Cloudy,2022-07-26 10:53:00
80,9.0,0.0,Mostly Cloudy,2022-07-26 11:53:00
78,9.0,0.0,Mostly Cloudy,2022-07-26 12:53:00
78,8.0,0.0,Mostly Cloudy,2022-07-26 13:53:00
77,7.0,0.0,Mostly Cloudy,2022-07-26 14:53:00
77,6.0,0.0,Mostly Cloudy,2022-07-26 15:53:00
75,9.0,0.0,Mostly Cloudy,2022-07-26 16:53:00
75,5.0,0.0,Mostly Cloudy,2022-07-26 17:53:00
74,5.0,0.0,Mostly Cloudy,2022-07-26 18:53:00
74,7.0,0.0,Mostly Cloudy,2022-07-26 19:53:00
73,5.0,0.0,Mostly Cloudy,2022-07-26 20:30:00
73,7.0,0.0,Mostly Cloudy,2022-07-26 20:53:00
73,5.0,0.0,Cloudy,2022-07-26 21:53:00
73,7.0,0.0,Cloudy,2022-07-26 22:05:00
72,6.0,0.0,Light Drizzle,2022-07-26 22:33:00
72,3.0,0.0,Light Drizzle,2022-07-26 22:42:00
72,5.0,0.0,Light Drizzle,2022-07-26 22:53:00
72,6.0,0.0,Cloudy,2022-07-26 23:53:00
73,6.0,0.0,Mostly Cloudy,2022-07-27 00:53:00
73,8.0,0.0,Mostly Cloudy,2022-07-27 01:53:00
76,10.0,0.0,Mostly Cloudy,2022-07-27 02:53:00
76,13.0,0.0,Mostly Cloudy,2022-07-27 03:53:00
77,12.0,0.0,Mostly Cloudy,2022-07-27 04:31:00
78,12.0,0.0,Mostly Cloudy,2022-07-27 04:46:00
78,12.0,0.0,Mostly Cloudy,2022-07-27 04:53:00
79,10.0,0.0,Mostly Cloudy,2022-07-27 05:19:00
80,10.0,0.0,Mostly Cloudy,2022-07-27 05:53:00
82,8.0,0.0,Mostly Cloudy,2022-07-27 06:53:00
84,13.0,0.0,Mostly Cloudy,2022-07-27 07:53:00
84,13.0,0.0,Thunder,2022-07-27 08:50:00
84,14.0,0.0,Thunder,2022-07-27 08:53:00
84,7.0,0.0,Mostly Cloudy,2022-07-27 10:53:00
84,8.0,0.0,Mostly Cloudy,2022-07-27 11:53:00
84,9.0,0.0,Mostly Cloudy,2022-07-27 12:53:00
83,12.0,0.0,Partly Cloudy,2022-07-27 13:53:00
80,9.0,0.0,Fair,2022-07-27 14:53:00
78,7.0,0.0,Fair,2022-07-27 15:53:00
76,8.0,0.0,Fair,2022-07-27 16:53:00
74,7.0,0.0,Fair,2022-07-27 17:53:00
73,6.0,0.0,Fair,2022-07-27 18:53:00
72,7.0,0.0,Fair,2022-07-27 19:53:00
73,6.0,0.0,Fair,2022-07-27 20:53:00
72,6.0,0.0,Partly Cloudy,2022-07-27 21:53:00
72,5.0,0.0,Mostly Cloudy,2022-07-27 22:53:00
74,10.0,0.0,Mostly Cloudy,2022-07-27 23:53:00
73,7.0,0.0,Cloudy,2022-07-28 00:53:00
72,9.0,0.0,Mostly Cloudy,2022-07-28 01:53:00
72,8.0,0.0,Light Rain,2022-07-28 02:53:00
76,9.0,0.0,Mostly Cloudy,2022-07-28 03:53:00
78,8.0,0.0,Mostly Cloudy,2022-07-28 04:53:00
80,12.0,0.0,Mostly Cloudy,2022-07-28 05:53:00
81,8.0,0.0,Mostly Cloudy,2022-07-28 06:53:00
81,13.0,0.0,Mostly Cloudy,2022-07-28 07:53:00
83,16.0,0.0,Mostly Cloudy,2022-07-28 08:53:00
82,15.0,0.0,Mostly Cloudy,2022-07-28 09:53:00
82,10.0,0.0,Mostly Cloudy,2022-07-28 10:53:00
80,16.0,0.0,Mostly Cloudy,2022-07-28 11:53:00
79,12.0,0.0,Mostly Cloudy,2022-07-28 12:53:00
78,14.0,0.0,Mostly Cloudy,2022-07-28 13:53:00
76,7.0,0.0,Mostly Cloudy,2022-07-28 14:53:00
74,6.0,0.0,Partly Cloudy,2022-07-28 15:53:00
73,7.0,0.0,Partly Cloudy,2022-07-28 16:53:00
72,7.0,0.0,Partly Cloudy,2022-07-28 17:53:00
70,6.0,0.0,Fair,2022-07-28 18:53:00
69,8.0,0.0,Fair,2022-07-28 19:53:00
68,6.0,0.0,Fair,2022-07-28 20:53:00
67,5.0,0.0,Fair,2022-07-28 21:53:00
66,5.0,0.0,Fair,2022-07-28 22:53:00
65,5.0,0.0,Fair,2022-07-28 23:53:00
67,7.0,0.0,Fair,2022-07-29 00:53:00
70,7.0,0.0,Fair,2022-07-29 01:53:00
74,0.0,0.0,Fair,2022-07-29 02:53:00
77,6.0,0.0,Fair,2022-07-29 03:53:00
79,8.0,0.0,Partly Cloudy,2022-07-29 04:53:00
78,9.0,0.0,Partly Cloudy,2022-07-29 05:53:00
80,10.0,0.0,Partly Cloudy,2022-07-29 06:53:00
80,12.0,0.0,Partly Cloudy,2022-07-29 07:53:00
82,15.0,0.0,Mostly Cloudy,2022-07-29 08:53:00
83,13.0,0.0,Mostly Cloudy,2022-07-29 09:53:00
80,16.0,0.0,Mostly Cloudy,2022-07-29 10:53:00
81,12.0,0.0,Mostly Cloudy,2022-07-29 11:53:00
80,9.0,0.0,Partly Cloudy,2022-07-29 12:53:00
78,6.0,0.0,Fair,2022-07-29 13:53:00
76,6.0,0.0,Fair,2022-07-29 14:53:00
76,5.0,0.0,Fair,2022-07-29 15:53:00
74,5.0,0.0,Fair,2022-07-29 16:53:00
72,3.0,0.0,Fair,2022-07-29 17:53:00
72,0.0,0.0,Fair,2022-07-29 18:53:00
70,3.0,0.0,Fair,2022-07-29 19:53:00
70,3.0,0.0,Fair,2022-07-29 20:53:00
68,0.0,0.0,Fair,2022-07-29 21:53:00
68,0.0,0.0,Fair,2022-07-29 22:53:00
67,0.0,0.0,Partly Cloudy,2022-07-29 23:53:00
68,0.0,0.0,Fair,2022-07-30 00:53:00
74,0.0,0.0,Fair,2022-07-30 01:53:00
78,0.0,0.0,Fair,2022-07-30 02:53:00
79,0.0,0.0,Fair,2022-07-30 03:53:00
80,6.0,0.0,Partly Cloudy,2022-07-30 04:53:00
82,3.0,0.0,Partly Cloudy,2022-07-30 05:53:00
83,5.0,0.0,Partly Cloudy,2022-07-30 06:53:00
83,5.0,0.0,Partly Cloudy,2022-07-30 07:53:00
84,12.0,0.0,Mostly Cloudy,2022-07-30 08:53:00
84,8.0,0.0,Partly Cloudy,2022-07-30 09:53:00
84,6.0,0.0,Partly Cloudy,2022-07-30 10:53:00
83,3.0,0.0,Partly Cloudy,2022-07-30 11:53:00
81,7.0,0.0,Partly Cloudy,2022-07-30 12:53:00
81,7.0,0.0,Partly Cloudy,2022-07-30 13:53:00
80,5.0,0.0,Fair,2022-07-30 14:53:00
79,6.0,0.0,Partly Cloudy,2022-07-30 15:53:00
77,6.0,0.0,Mostly Cloudy,2022-07-30 16:53:00
75,5.0,0.0,Partly Cloudy,2022-07-30 17:53:00
75,5.0,0.0,Fair,2022-07-30 18:53:00
74,3.0,0.0,Partly Cloudy,2022-07-30 19:53:00
73,0.0,0.0,Partly Cloudy,2022-07-30 20:53:00
72,0.0,0.0,Partly Cloudy,2022-07-30 21:53:00
71,0.0,0.0,Fair,2022-07-30 22:53:00
69,0.0,0.0,Partly Cloudy,2022-07-30 23:53:00
72,0.0,0.0,Partly Cloudy,2022-07-31 00:53:00
77,0.0,0.0,Partly Cloudy,2022-07-31 01:53:00
79,0.0,0.0,Fair,2022-07-31 02:53:00
83,7.0,0.0,Partly Cloudy,2022-07-31 04:53:00
84,9.0,0.0,Partly Cloudy,2022-07-31 05:53:00
84,14.0,0.0,Partly Cloudy,2022-07-31 06:53:00
85,14.0,0.0,Partly Cloudy,2022-07-31 07:53:00
86,14.0,0.0,Partly Cloudy,2022-07-31 08:53:00
85,15.0,0.0,Partly Cloudy,2022-07-31 09:53:00
86,14.0,0.0,Partly Cloudy,2022-07-31 10:53:00
84,16.0,0.0,Mostly Cloudy,2022-07-31 11:53:00
84,13.0,0.0,Partly Cloudy,2022-07-31 12:53:00
82,12.0,0.0,Partly Cloudy,2022-07-31 13:53:00
81,10.0,0.0,Partly Cloudy,2022-07-31 14:53:00
80,8.0,0.0,Partly Cloudy,2022-07-31 15:53:00
80,14.0,0.0,Partly Cloudy,2022-07-31 16:53:00
79,13.0,0.0,Partly Cloudy,2022-07-31 17:53:00
77,13.0,0.0,Mostly Cloudy,2022-07-31 18:53:00
77,10.0,0.0,Partly Cloudy,2022-07-31 19:53:00
75,9.0,0.0,Fair,2022-07-31 20:53:00
75,8.0,0.0,Mostly Cloudy,2022-07-31 21:53:00
75,13.0,0.0,Cloudy,2022-07-31 22:53:00
75,12.0,0.0,Mostly Cloudy,2022-07-31 23:53:00
76,14.0,0.0,Mostly Cloudy,2022-08-01 00:17:00
76,16.0,0.0,Mostly Cloudy,2022-08-01 00:53:00
76,14.0,0.0,Mostly Cloudy,2022-08-01 01:20:00
77,15.0,0.0,Mostly Cloudy,2022-08-01 01:53:00
77,18.0,0.0,Partly Cloudy,2022-08-01 02:53:00
82,15.0,0.0,Partly Cloudy,2022-08-01 03:53:00
84,16.0,0.0,Mostly Cloudy,2022-08-01 04:53:00
84,13.0,0.0,Mostly Cloudy,2022-08-01 05:53:00
86,16.0,0.0,Mostly Cloudy,2022-08-01 06:53:00
