Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
2022-05-30,13:53:00,87,56,35,S,16,33,29.13,0,Mostly Cloudy
2022-05-30,14:53:00,85,59,41,S,16,25,29.14,0,Partly Cloudy
2022-05-30,15:53:00,84,60,44,S,14,26,29.17,0,Fair
2022-05-30,16:53:00,82,61,49,SSW,16,25,29.2,0,Fair
2022-05-30,17:53:00,80,61,52,S,13,23,29.2,0,Partly Cloudy
2022-05-30,18:53:00,80,62,54,S,16,24,29.2,0,Partly Cloudy
2022-05-30,19:53:00,79,62,56,SSW,16,28,29.18,0,Mostly Cloudy
2022-05-30,20:53:00,78,62,58,SSW,16,23,29.2,0,Mostly Cloudy
2022-05-30,21:53:00,77,62,60,SSW,14,21,29.21,0,Mostly Cloudy
2022-05-30,22:53:00,76,62,62,SSW,10,,29.22,0,Partly Cloudy
2022-05-30,23:53:00,76,62,62,SSW,15,24,29.24,0,Mostly Cloudy
2022-05-31,00:53:00,77,62,60,SSW,13,,29.26,0,Mostly Cloudy
2022-05-31,01:53:00,78,63,60,SSW,14,23,29.25,0,Mostly Cloudy
2022-05-31,02:53:00,81,64,56,SW,16,22,29.24,0,Mostly Cloudy
2022-05-31,03:53:00,84,64,51,SW,17,28,29.23,0,Mostly Cloudy
2022-05-31,04:53:00,87,65,48,SW,17,29,29.23,0,Mostly Cloudy
2022-05-31,05:53:00,86,65,49,SW,17,,29.25,0,Cloudy
2022-05-31,06:53:00,87,65,48,SW,18,29,29.26,0,Cloudy
2022-05-31,07:53:00,87,66,49,SW,16,24,29.25,0,Cloudy
2022-05-31,08:53:00,88,66,48,SW,15,,29.22,0,Cloudy
2022-05-31,09:53:00,88,66,48,SSW,20,25,29.21,0,Cloudy
2022-05-31,10:53:00,89,67,48,SW,17,32,29.19,0,Mostly Cloudy
2022-05-31,11:53:00,88,67,49,SW,12,,29.19,0,Mostly Cloudy
2022-05-31,12:53:00,86,67,53,SW,9,17,29.21,0,Mostly Cloudy
2022-05-31,13:53:00,86,66,51,SW,10,,29.21,0,Mostly Cloudy
2022-05-31,14:53:00,84,67,56,W,15,,29.23,0,Mostly Cloudy
2022-05-31,15:53:00,82,67,60,WSW,9,,29.24,0,Mostly Cloudy
2022-05-31,16:53:00,81,67,62,SW,7,,29.24,0,Mostly Cloudy
2022-05-31,17:53:00,81,67,62,SW,7,,29.24,0,Cloudy
2022-05-31,18:53:00,80,67,64,W,12,,29.25,0,Cloudy
2022-05-31,19:23:00,78,66,66,W,12,21,29.25,0,Thunder
2022-05-31,19:48:00,75,68,78,W,18,29,29.27,0.07,Heavy T-Storm
2022-05-31,19:53:00,74,68,82,WSW,14,29,29.26,0.13,T-Storm
2022-05-31,20:33:00,72,66,81,WNW,9,,29.24,0.04,Light Rain
2022-05-31,20:53:00,73,68,84,CALM,0,,29.23,0.05,Cloudy
2022-05-31,21:53:00,72,67,84,CALM,0,,29.23,0,Cloudy
2022-05-31,22:53:00,73,69,87,WSW,3,,29.25,0,Cloudy
2022-05-31,23:53:00,73,69,87,W,5,,29.27,0,Cloudy
2022-06-01,00:53:00,73,69,87,NW,6,,29.29,0,Cloudy
2022-06-01,01:05:00,73,68,84,NNW,10,,29.28,0,Cloudy
2022-06-01,01:46:00,71,62,73,NNW,9,,29.3,0,Cloudy
2022-06-01,01:53:00,71,62,73,NNW,10,,29.3,0,Cloudy
2022-06-01,02:28:00,70,56,61,N,13,,29.3,0,Cloudy
2022-06-01,02:53:00,70,55,59,N,12,,29.3,0,Cloudy
2022-06-01,03:34:00,71,56,59,N,10,,29.29,0,Cloudy
2022-06-01,03:53:00,72,56,57,NNE,12,,29.29,0,Cloudy
2022-06-01,04:53:00,72,57,59,NE,8,,29.3,0,Cloudy
2022-06-01,05:53:00,71,55,57,NE,9,,29.31,0,Cloudy
2022-06-01,06:53:00,69,53,57,E,10,,29.31,0,Cloudy
2022-06-01,07:53:00,67,53,61,E,12,,29.3,0,Mostly Cloudy
2022-06-01,08:53:00,69,54,58,E,8,,29.3,0,Mostly Cloudy
2022-06-01,09:53:00,70,54,57,E,8,,29.28,0,Mostly Cloudy
2022-06-01,10:53:00,70,52,53,ENE,10,,29.28,0,Mostly Cloudy
2022-06-01,11:53:00,67,50,54,E,12,,29.27,0,Mostly Cloudy
2022-06-01,12:53:00,64,49,58,ENE,9,,29.27,0,Mostly Cloudy
2022-06-01,13:53:00,63,49,60,E,7,,29.27,0,Mostly Cloudy
2022-06-01,14:53:00,63,50,63,ESE,3,,29.27,0,Mostly Cloudy
2022-06-01,15:53:00,63,50,63,S,5,,29.28,0,Mostly Cloudy
2022-06-01,16:53:00,62,50,65,CALM,0,,29.27,0,Mostly Cloudy
2022-06-01,17:53:00,61,50,67,CALM,0,,29.27,0,Partly Cloudy
2022-06-01,18:53:00,63,51,65,CALM,0,,29.27,0,Cloudy
2022-06-01,19:53:00,62,52,70,ENE,3,,29.25,0.01,Cloudy
2022-06-01,20:53:00,62,53,72,CALM,0,,29.25,0.01,Cloudy
2022-06-01,21:53:00,62,53,72,CALM,0,,29.25,0.0,Light Rain
2022-06-01,22:53:00,61,54,78,CALM,0,,29.26,0.0,Partly Cloudy
2022-06-01,23:53:00,61,55,81,SSW,6,,29.27,0,Fair
2022-06-02,00:53:00,63,54,72,CALM,0,,29.27,0,Fair
2022-06-02,01:53:00,66,55,68,WSW,8,,29.27,0,Fair
2022-06-02,02:53:00,69,54,58,WNW,9,,29.27,0,Fair
2022-06-02,03:53:00,72,50,46,VAR,5,,29.25,0,Fair
2022-06-02,04:53:00,74,47,38,NNE,8,,29.27,0,Fair
2022-06-02,05:53:00,74,45,35,WNW,12,,29.26,0,Fair
2022-06-02,06:53:00,76,45,33,NW,6,20,29.24,0,Fair
2022-06-02,07:53:00,77,46,33,NW,9,20,29.24,0,Partly Cloudy
2022-06-02,08:53:00,77,44,31,VAR,6,21,29.22,0,Partly Cloudy
2022-06-02,09:53:00,79,43,28,WNW,15,25,29.22,0,Partly Cloudy
2022-06-02,10:53:00,78,41,27,W,12,20,29.21,0,Partly Cloudy
2022-06-02,11:53:00,77,39,25,NW,12,23,29.21,0,Fair
2022-06-02,12:53:00,75,43,32,ENE,3,,29.22,0,Fair
2022-06-02,13:53:00,73,44,35,ESE,9,,29.23,0,Fair
2022-06-02,14:53:00,70,44,39,SE,6,,29.24,0,Fair
2022-06-02,15:53:00,69,45,42,SE,8,,29.25,0,Fair
2022-06-02,16:53:00,69,45,42,S,6,,29.26,0,Fair
2022-06-02,17:53:00,67,46,47,S,8,,29.25,0,Fair
2022-06-02,18:53:00,65,45,48,SSW,7,,29.24,0,Fair
2022-06-02,19:53:00,63,45,52,SW,8,,29.24,0,Fair
2022-06-02,20:53:00,63,42,46,SSW,6,,29.23,0,Fair
2022-06-02,21:53:00,64,42,45,SW,7,,29.23,0,Fair
2022-06-02,22:53:00,65,42,43,SW,9,,29.23,0,Fair
2022-06-02,23:53:00,64,43,46,WSW,10,,29.25,0,Fair
2022-06-03,00:53:00,64,45,50,WSW,9,,29.26,0,Partly Cloudy
2022-06-03,01:53:00,67,45,45,W,12,,29.27,0,Fair
2022-06-03,02:53:00,70,47,44,WSW,8,,29.27,0,Fair
2022-06-03,03:53:00,75,45,34,W,8,,29.27,0,Fair
2022-06-03,04:53:00,79,40,25,WNW,17,24,29.27,0,Fair
2022-06-03,05:53:00,80,40,24,NW,12,25,29.27,0,Fair
2022-06-03,06:53:00,82,37,20,WNW,17,29,29.27,0,Fair
2022-06-03,07:53:00,83,34,17,WNW,18,28,29.25,0,Fair
2022-06-03,08:53:00,83,34,17,WNW,18,25,29.25,0,Fair
2022-06-03,09:53:00,82,33,17,WNW,16,,29.24,0,Fair
2022-06-03,10:53:00,83,33,17,W,14,,29.25,0,Fair
2022-06-03,11:53:00,81,33,18,NW,16,23,29.25,0,Fair
2022-06-03,12:53:00,80,33,18,WNW,10,,29.25,0,Fair
2022-06-03,13:53:00,77,31,19,WNW,7,,29.26,0,Fair
2022-06-03,14:53:00,73,31,21,NW,7,,29.27,0,Fair
2022-06-03,15:53:00,70,40,33,ESE,6,,29.28,0,Fair
2022-06-03,16:53:00,69,39,33,CALM,0,,29.29,0,Fair
2022-06-03,17:53:00,67,40,37,CALM,0,,29.29,0,Fair
2022-06-03,18:53:00,64,41,43,CALM,0,,29.29,0,Fair
2022-06-03,19:53:00,62,43,50,CALM,0,,29.29,0,Fair
2022-06-03,20:53:00,61,44,54,CALM,0,,29.3,0,Fair
2022-06-03,22:53:00,61,46,58,E,3,,29.32,0,Partly Cloudy
2022-06-03,23:53:00,62,47,58,SE,6,,29.33,0,Mostly Cloudy
2022-06-04,00:53:00,64,46,52,ESE,3,,29.33,0,Mostly Cloudy
2022-06-04,01:53:00,67,46,47,CALM,0,,29.35,0,Mostly Cloudy
2022-06-04,02:53:00,69,42,38,ESE,6,,29.35,0,Mostly Cloudy
2022-06-04,03:53:00,70,41,35,ESE,6,,29.34,0,Cloudy
2022-06-04,04:53:00,70,44,39,ENE,8,,29.34,0,Cloudy
2022-06-04,05:53:00,71,45,39,NE,8,,29.35,0,Cloudy
2022-06-04,06:53:00,66,43,43,NE,12,,29.36,0,Cloudy
2022-06-04,07:53:00,67,43,42,NE,9,,29.34,0,Cloudy
2022-06-04,08:53:00,67,40,37,NE,8,,29.33,0,Cloudy
2022-06-04,09:53:00,68,40,36,E,8,,29.31,0,Cloudy
2022-06-04,10:53:00,69,38,32,ESE,10,,29.29,0,Cloudy
2022-06-04,11:53:00,69,37,31,ESE,8,,29.27,0,Cloudy
2022-06-04,12:53:00,66,41,40,NE,8,,29.28,0,Cloudy
2022-06-04,13:53:00,66,38,36,ENE,10,,29.27,0,Cloudy
2022-06-04,14:53:00,65,40,40,NNE,10,,29.28,0,Cloudy
2022-06-04,15:53:00,65,43,45,NNE,8,,29.28,0,Cloudy
2022-06-04,16:53:00,64,44,48,NE,6,,29.28,0,Cloudy
2022-06-04,17:53:00,65,42,43,NE,9,,29.27,0,Cloudy
2022-06-04,18:53:00,64,45,50,E,6,,29.27,0,Cloudy
2022-06-04,19:53:00,63,47,56,ESE,8,,29.27,0,Cloudy
2022-06-04,20:53:00,64,47,54,E,7,,29.25,0,Cloudy
2022-06-04,21:53:00,64,47,54,ESE,8,,29.22,0,Cloudy
2022-06-04,22:53:00,65,45,48,ESE,8,,29.23,0,Cloudy
2022-06-04,23:53:00,66,45,47,NNE,8,,29.25,0.0,Light Rain
2022-06-05,00:53:00,66,46,48,E,7,,29.23,0.0,Cloudy
2022-06-05,01:53:00,67,45,45,E,7,,29.23,0,Cloudy
2022-06-05,02:53:00,69,46,44,ESE,8,,29.22,0,Cloudy
2022-06-05,03:53:00,71,47,42,ESE,7,,29.21,0,Mostly Cloudy
2022-06-05,04:53:00,74,48,40,E,3,,29.2,0,Mostly Cloudy
2022-06-05,05:53:00,77,48,36,S,3,,29.19,0,Mostly Cloudy
2022-06-05,06:53:00,77,52,42,ENE,10,,29.18,0,Mostly Cloudy
2022-06-05,07:53:00,79,52,39,ENE,12,,29.17,0,Partly Cloudy
2022-06-05,08:53:00,80,52,38,NE,10,,29.15,0,Partly Cloudy
2022-06-05,09:53:00,77,50,39,E,12,,29.14,0,Mostly Cloudy
2022-06-05,10:53:00,74,50,43,E,9,,29.14,0,Mostly Cloudy
2022-06-05,11:53:00,70,50,49,ENE,9,,29.12,0,Mostly Cloudy
2022-06-05,12:53:00,72,50,46,E,9,,29.12,0,Mostly Cloudy
2022-06-05,13:53:00,72,51,48,ENE,6,,29.11,0,Mostly Cloudy
2022-06-05,14:53:00,72,53,51,ESE,5,,29.11,0,Mostly Cloudy
2022-06-05,15:53:00,72,55,55,E,3,,29.1,0,Mostly Cloudy
2022-06-05,16:53:00,70,55,59,ESE,3,,29.1,0,Mostly Cloudy
2022-06-05,17:53:00,70,55,59,CALM,0,,29.09,0,Mostly Cloudy
2022-06-05,18:53:00,73,51,46,S,5,,29.09,0,Mostly Cloudy
2022-06-05,19:53:00,73,51,46,S,6,,29.08,0,Mostly Cloudy
2022-06-05,20:53:00,73,51,46,S,7,,29.07,0,Mostly Cloudy
2022-06-05,21:53:00,72,51,48,S,6,,29.05,0,Mostly Cloudy
2022-06-05,22:53:00,72,51,48,S,7,,29.04,0,Mostly Cloudy
2022-06-05,23:53:00,72,51,48,S,8,,29.05,0,Mostly Cloudy
2022-06-06,00:53:00,72,52,49,WSW,7,,29.06,0,Cloudy
2022-06-06,01:53:00,71,53,53,WSW,5,,29.08,0,Cloudy
2022-06-06,02:53:00,68,60,76,WSW,6,,29.09,0.03,Light Rain
2022-06-06,03:53:00,68,60,76,CALM,0,,29.08,0.05,Light Rain
2022-06-06,04:53:00,67,61,81,S,8,,29.08,0.05,Light Rain
2022-06-06,05:53:00,67,62,84,SSW,9,,29.07,0.04,Light Rain
2022-06-06,06:53:00,68,62,81,SSW,10,,29.06,0.02,Light Rain
2022-06-06,07:53:00,68,63,84,S,8,,29.05,0.05,Light Rain
2022-06-06,08:53:00,73,64,73,WSW,5,,29.03,0.0,Mostly Cloudy
2022-06-06,09:53:00,75,62,64,SSW,8,,29.02,0,Mostly Cloudy
2022-06-06,10:53:00,75,63,66,WSW,5,,29.0,0,Mostly Cloudy
2022-06-06,11:53:00,75,63,66,WNW,3,,29.0,0,Mostly Cloudy
2022-06-06,12:53:00,75,64,69,NNW,8,,29.01,0,Mostly Cloudy
2022-06-06,13:53:00,75,62,64,N,3,,29.02,0.0,Light Rain
2022-06-06,14:00:00,75,62,64,CALM,0,,29.02,0.0,Light Rain with Thunder
2022-06-06,14:46:00,66,61,84,NE,13,22,29.06,0.06,Light Rain with Thunder
2022-06-06,14:53:00,66,61,84,NNE,13,,29.06,0.06,Light Rain with Thunder
2022-06-06,14:56:00,65,61,87,NNE,16,,29.06,0.0,Light Rain with Thunder
2022-06-06,15:13:00,64,60,87,NE,14,,29.07,0.0,Light Rain
2022-06-06,15:53:00,62,58,86,NNE,12,22,29.07,0.05,Light Rain
2022-06-06,16:53:00,62,57,84,N,12,,29.09,0.0,Cloudy
2022-06-06,17:05:00,61,56,83,N,13,,29.1,0,Cloudy
2022-06-06,17:37:00,60,56,86,N,9,,29.1,0.1,Light Rain
2022-06-06,17:53:00,60,56,86,NNE,9,,29.09,0.1,Cloudy
2022-06-06,18:38:00,60,55,83,NNE,12,,29.09,0,Cloudy
2022-06-06,18:53:00,60,55,83,N,10,,29.1,0,Cloudy
2022-06-06,19:53:00,60,55,83,N,9,,29.1,0.0,Light Rain
2022-06-06,20:53:00,59,54,83,NNE,8,,29.1,0.0,Cloudy
2022-06-06,21:53:00,58,54,87,N,10,,29.11,0.0,Light Drizzle
2022-06-06,22:53:00,59,54,83,N,9,,29.13,0.0,Cloudy
2022-06-06,23:53:00,59,54,83,N,7,,29.16,0,Cloudy
2022-06-07,00:37:00,59,54,83,NNE,10,,29.17,0,Mostly Cloudy
2022-06-07,00:53:00,59,53,81,NNE,14,,29.17,0,Mostly Cloudy
2022-06-07,01:53:00,59,52,78,NNE,9,,29.19,0,Cloudy
2022-06-07,02:12:00,59,53,81,N,9,,29.2,0,Cloudy
2022-06-07,02:53:00,58,52,81,NNE,16,,29.23,0,Cloudy
2022-06-07,03:28:00,57,52,83,NE,14,,29.23,0,Cloudy
2022-06-07,03:53:00,58,52,81,NNE,13,,29.24,0,Cloudy
2022-06-07,04:08:00,58,52,81,NNE,10,,29.24,0,Cloudy
2022-06-07,04:53:00,60,52,75,NNE,14,,29.26,0,Cloudy
2022-06-07,05:51:00,63,54,72,NNE,10,,29.26,0,Cloudy
2022-06-07,05:53:00,63,53,70,NNE,6,,29.26,0,Cloudy
2022-06-07,06:53:00,65,53,65,NE,9,,29.27,0,Mostly Cloudy
2022-06-07,07:53:00,68,52,56,ENE,9,,29.27,0,Fair
2022-06-07,08:53:00,71,51,49,NNE,12,,29.27,0,Fair
2022-06-07,09:53:00,71,52,51,E,8,,29.27,0,Fair
2022-06-07,10:53:00,70,49,47,ENE,6,,29.27,0,Fair
2022-06-07,11:53:00,70,48,46,E,8,,29.26,0,Fair
2022-06-07,12:53:00,68,49,50,E,8,,29.27,0,Fair
2022-06-07,13:53:00,67,49,52,E,5,,29.27,0,Fair
2022-06-07,14:53:00,60,53,78,ESE,7,,29.28,0,Fair
2022-06-07,15:53:00,60,52,75,E,7,,29.3,0,Fair
2022-06-07,16:53:00,62,52,70,E,8,,29.29,0,Fair
2022-06-07,17:53:00,62,52,70,E,6,,29.29,0,Fair
2022-06-07,18:53:00,61,53,75,ESE,3,,29.28,0,Mostly Cloudy
2022-06-07,19:53:00,61,54,78,CALM,0,,29.29,0,Fair
2022-06-07,20:53:00,59,54,83,CALM,0,,29.27,0,Fair
2022-06-07,21:53:00,61,54,78,ESE,5,,29.27,0,Mostly Cloudy
2022-06-07,22:53:00,62,53,72,S,5,,29.27,0,Mostly Cloudy
2022-06-07,23:53:00,63,50,63,ESE,7,,29.25,0,Cloudy
2022-06-08,00:53:00,64,47,54,SE,7,,29.24,0,Cloudy
2022-06-08,01:53:00,66,45,47,S,8,,29.21,0,Cloudy
2022-06-08,02:53:00,69,48,47,SSE,12,,29.19,0,Mostly Cloudy
2022-06-08,03:53:00,71,49,45,SSE,12,,29.19,0,Cloudy
2022-06-08,04:53:00,71,49,45,SE,10,,29.19,0,Cloudy
2022-06-08,05:53:00,71,49,45,ESE,9,,29.16,0,Cloudy
2022-06-08,06:53:00,68,54,61,NE,7,,29.17,0.0,Cloudy
2022-06-08,07:53:00,62,54,75,NE,12,,29.16,0.15,Rain
2022-06-08,08:15:00,61,56,83,N,6,,29.22,0.11,T-Storm
2022-06-08,08:42:00,60,56,86,NE,14,,29.19,0.23,Light Rain with Thunder
2022-06-08,08:53:00,60,56,86,ENE,13,,29.18,0.24,Light Rain
2022-06-08,09:53:00,61,60,97,E,10,21,29.11,0.01,Mostly Cloudy
2022-06-08,10:46:00,62,56,80,E,7,,29.15,0,Mostly Cloudy
2022-06-08,10:53:00,62,55,78,SE,6,,29.15,0,Mostly Cloudy
2022-06-08,11:15:00,64,54,70,VAR,3,,29.16,0,Mostly Cloudy
2022-06-08,11:38:00,64,55,72,CALM,0,,29.17,0,Mostly Cloudy
2022-06-08,11:53:00,64,55,72,NE,5,,29.17,0,Cloudy
2022-06-08,12:16:00,64,55,72,N,3,,29.17,0,Mostly Cloudy
2022-06-08,12:53:00,64,55,72,N,6,,29.18,0,Mostly Cloudy
2022-06-08,13:18:00,64,55,72,NNW,8,,29.18,0,Mostly Cloudy
2022-06-08,13:40:00,64,55,72,N,7,,29.18,0,Cloudy
2022-06-08,13:53:00,63,55,75,N,7,,29.18,0,Cloudy
2022-06-08,14:15:00,62,55,78,N,12,,29.19,0,Cloudy
2022-06-08,14:53:00,60,54,80,N,9,,29.2,0,Cloudy
2022-06-08,15:53:00,60,53,78,NNW,8,,29.23,0,Cloudy
2022-06-08,16:53:00,59,52,78,NNW,16,,29.24,0,Cloudy
2022-06-08,17:53:00,58,51,78,N,14,,29.24,0,Cloudy
2022-06-08,18:53:00,58,51,78,N,10,,29.25,0,Cloudy
2022-06-08,19:53:00,58,51,78,NNE,7,,29.26,0,Cloudy
2022-06-08,20:53:00,58,51,78,N,5,,29.27,0,Cloudy
2022-06-08,21:53:00,55,50,83,WNW,5,,29.27,0,Mostly Cloudy
2022-06-08,22:14:00,55,50,83,WNW,5,,29.27,0,Partly Cloudy
2022-06-08,22:53:00,54,50,86,CALM,0,,29.28,0,Fair
2022-06-08,23:53:00,54,50,86,WSW,3,,29.29,0,Fair
2022-06-09,00:53:00,58,52,81,SW,7,,29.3,0,Fair
2022-06-09,01:53:00,60,53,78,SW,9,,29.31,0,Partly Cloudy
2022-06-09,02:53:00,64,54,70,WSW,10,,29.31,0,Partly Cloudy
2022-06-09,03:53:00,67,55,66,WSW,10,,29.31,0,Mostly Cloudy
2022-06-09,04:53:00,71,55,57,WSW,17,24,29.3,0,Mostly Cloudy
2022-06-09,05:53:00,73,54,51,W,13,,29.3,0,Mostly Cloudy
2022-06-09,06:53:00,77,49,37,NW,15,24,29.28,0,Partly Cloudy
2022-06-09,07:53:00,78,47,33,WNW,13,21,29.28,0,Partly Cloudy
2022-06-09,08:53:00,77,47,34,W,15,20,29.27,0,Partly Cloudy
2022-06-09,09:53:00,80,44,28,WNW,16,23,29.26,0,Partly Cloudy
2022-06-09,10:53:00,80,46,30,W,13,,29.26,0,Partly Cloudy
2022-06-09,11:53:00,78,43,29,WNW,14,18,29.26,0,Partly Cloudy
2022-06-09,12:53:00,78,43,29,NNW,8,,29.26,0,Partly Cloudy
2022-06-09,13:53:00,74,45,35,E,7,,29.27,0,Mostly Cloudy
2022-06-09,14:53:00,71,47,42,E,3,,29.28,0,Partly Cloudy
2022-06-09,15:53:00,70,48,46,ESE,5,,29.28,0,Fair
2022-06-09,16:53:00,69,49,49,CALM,0,,29.29,0,Fair
2022-06-09,17:53:00,66,49,54,CALM,0,,29.28,0,Cloudy
2022-06-09,18:53:00,67,49,52,S,3,,29.27,0,Mostly Cloudy
2022-06-09,19:53:00,64,50,60,SSW,6,,29.26,0,Mostly Cloudy
2022-06-09,20:53:00,63,48,58,SW,3,,29.25,0,Mostly Cloudy
2022-06-09,21:53:00,61,47,60,SW,3,,29.25,0,Partly Cloudy
2022-06-09,22:53:00,61,47,60,SW,7,,29.27,0,Partly Cloudy
2022-06-09,23:53:00,63,48,58,SSW,6,,29.26,0,Mostly Cloudy
2022-06-10,00:53:00,65,49,56,SSW,8,,29.27,0,Mostly Cloudy
2022-06-10,01:53:00,70,50,49,SW,6,,29.26,0,Mostly Cloudy
2022-06-10,02:53:00,75,49,40,SSW,10,,29.27,0,Mostly Cloudy
2022-06-10,03:53:00,76,51,42,SW,9,,29.27,0,Partly Cloudy
2022-06-10,04:53:00,79,48,34,WSW,12,,29.26,0,Mostly Cloudy
2022-06-10,05:53:00,79,44,29,WSW,8,,29.25,0,Mostly Cloudy
2022-06-10,06:53:00,80,42,26,SW,8,,29.24,0,Mostly Cloudy
2022-06-10,07:53:00,78,45,31,WSW,12,,29.23,0,Cloudy
2022-06-10,08:20:00,74,54,50,N,14,,29.24,0,Cloudy
2022-06-10,08:53:00,73,54,51,N,12,,29.24,0,Cloudy
2022-06-10,09:53:00,71,56,59,CALM,0,,29.24,0.0,Light Rain
2022-06-10,10:53:00,69,59,70,W,15,23,29.25,0.04,Light Rain
2022-06-10,11:53:00,66,57,73,W,9,,29.24,0.02,Light Rain
2022-06-10,12:53:00,64,58,80,WSW,10,,29.24,0.0,Mostly Cloudy
2022-06-10,13:53:00,66,57,73,WSW,8,,29.24,0,Mostly Cloudy
2022-06-10,14:53:00,65,54,68,SW,6,,29.24,0,Partly Cloudy
2022-06-10,15:53:00,64,55,72,SSW,5,,29.25,0,Partly Cloudy
2022-06-10,16:53:00,63,55,75,SW,6,,29.25,0,Cloudy
2022-06-10,17:53:00,62,55,78,SSW,7,,29.24,0,Cloudy
2022-06-10,18:53:00,62,56,80,SSW,5,,29.24,0,Cloudy
2022-06-10,19:53:00,61,55,81,SSW,7,,29.23,0,Mostly Cloudy
2022-06-10,20:43:00,60,55,83,SW,6,,29.23,0,Mostly Cloudy
2022-06-10,20:53:00,61,56,83,SW,6,,29.22,0,Cloudy
2022-06-10,21:38:00,62,57,84,WSW,3,,29.22,0,Cloudy
2022-06-10,21:53:00,61,56,83,SW,6,,29.22,0,Partly Cloudy
2022-06-10,22:28:00,60,56,86,SSW,5,,29.21,0,Mostly Cloudy
2022-06-10,22:53:00,60,55,83,SSW,7,,29.21,0,Mostly Cloudy
2022-06-10,23:28:00,60,56,86,SW,6,,29.21,0,Mostly Cloudy
2022-06-10,23:35:00,60,56,86,SW,5,,29.21,0,Mostly Cloudy
2022-06-10,23:53:00,60,56,86,SSW,8,,29.22,0,Mostly Cloudy
2022-06-11,00:04:00,60,56,86,SSW,8,,29.22,0,Mostly Cloudy
2022-06-11,00:13:00,60,56,86,SW,8,,29.22,0,Mostly Cloudy
2022-06-11,00:36:00,60,57,90,SW,6,,29.22,0,Fog
2022-06-11,00:53:00,60,57,90,W,8,,29.23,0,Fog
2022-06-11,01:13:00,61,57,87,WSW,8,,29.23,0,Fog
2022-06-11,01:30:00,61,57,87,SW,6,,29.23,0,Cloudy
2022-06-11,01:45:00,61,57,87,SSW,6,,29.23,0,Mostly Cloudy
2022-06-11,01:53:00,62,57,84,SSW,6,,29.23,0,Mostly Cloudy
2022-06-11,01:56:00,62,57,84,SSW,6,,29.23,0,Mostly Cloudy
2022-06-11,02:53:00,66,56,70,SSW,8,,29.22,0,Mostly Cloudy
2022-06-11,03:53:00,70,57,63,S,7,,29.2,0,Mostly Cloudy
2022-06-11,04:53:00,72,58,61,S,9,,29.19,0,Mostly Cloudy
2022-06-11,05:13:00,73,59,61,SSW,10,22,29.19,0,Mostly Cloudy
2022-06-11,05:53:00,73,60,64,SW,13,18,29.18,0,Mostly Cloudy
2022-06-11,06:53:00,73,59,61,SSW,12,,29.16,0,Mostly Cloudy
2022-06-11,07:53:00,74,59,59,S,8,17,29.13,0,Cloudy
2022-06-11,08:53:00,76,60,58,SW,10,,29.12,0,Cloudy
2022-06-11,09:53:00,75,60,60,SW,9,,29.11,0,Cloudy
2022-06-11,10:53:00,75,61,62,SW,9,,29.1,0,Cloudy
2022-06-11,11:53:00,75,62,64,SW,8,,29.09,0,Cloudy
2022-06-11,12:53:00,75,62,64,WSW,8,,29.08,0,Cloudy
2022-06-11,13:53:00,74,61,64,SW,5,,29.08,0,Mostly Cloudy
2022-06-11,14:53:00,74,61,64,SW,5,,29.08,0,Mostly Cloudy
2022-06-11,15:53:00,73,61,66,CALM,0,,29.11,0,Mostly Cloudy
2022-06-11,16:53:00,73,62,68,SW,5,,29.11,0,Mostly Cloudy
2022-06-11,17:53:00,71,62,73,SSW,6,,29.11,0,Mostly Cloudy
2022-06-11,18:53:00,70,62,76,SW,5,,29.13,0,Mostly Cloudy
2022-06-11,19:53:00,68,62,81,S,3,,29.09,0,Partly Cloudy
2022-06-11,20:53:00,68,62,81,CALM,0,,29.09,0,Partly Cloudy
2022-06-11,21:53:00,68,63,84,CALM,0,,29.1,0,Mostly Cloudy
2022-06-11,22:53:00,68,63,84,CALM,0,,29.11,0,Mostly Cloudy
2022-06-11,23:53:00,69,63,81,CALM,0,,29.13,0,Mostly Cloudy
2022-06-12,00:53:00,71,64,78,NE,3,,29.15,0,Mostly Cloudy
2022-06-12,01:53:00,67,60,79,NE,16,,29.18,0,Cloudy
2022-06-12,02:18:00,67,60,79,NE,12,,29.18,0,Cloudy
2022-06-12,02:53:00,68,60,76,NNE,12,,29.18,0,Mostly Cloudy
2022-06-12,03:05:00,69,60,73,NNE,13,,29.18,0,Mostly Cloudy
2022-06-12,03:53:00,65,56,73,NNE,10,,29.2,0,Mostly Cloudy
2022-06-12,04:00:00,65,57,75,NNE,13,,29.2,0,Cloudy
2022-06-12,04:53:00,63,55,75,NE,10,,29.23,0,Cloudy
2022-06-12,05:21:00,63,57,81,NE,13,,29.22,0.01,Light Rain
2022-06-12,05:53:00,64,57,78,NE,14,,29.22,0.01,Mostly Cloudy
2022-06-12,06:53:00,70,57,63,NNE,8,,29.21,0,Mostly Cloudy
2022-06-12,07:53:00,71,56,59,NNE,12,,29.19,0,Mostly Cloudy
2022-06-12,08:53:00,66,57,73,NNE,12,,29.17,0,Mostly Cloudy
2022-06-12,09:53:00,72,56,57,N,12,,29.18,0,Partly Cloudy
2022-06-12,10:53:00,71,55,57,NE,10,,29.17,0,Partly Cloudy
2022-06-12,11:53:00,69,54,58,NNE,10,,29.18,0,Partly Cloudy
